record_id,parking_lot_id,zone,slot_id,entry_time,exit_time,day_of_week,is_weekend,vehicle_type
3013,PL03,D,D38,2024-11-16 08:31:00,2024-11-16 11:20:00,Saturday,1,EV
3014,PL02,C,C13,2024-12-15 15:14:00,2024-12-15 18:04:00,Sunday,1,Car
3015,PL04,C,C1,2024-03-07 15:43:00,2024-03-07 19:33:00,Thursday,0,Car
3016,PL03,D,D12,2024-01-15 07:59:00,2024-01-15 09:54:00,Monday,0,Bike
3017,PL03,A,A50,2024-07-21 22:11:00,2024-07-22 01:43:00,Sunday,1,Car
3018,PL03,B,B13,2024-10-26 17:23:00,2024-10-26 19:39:00,Saturday,1,Bike
3019,PL04,C,C36,2024-02-02 17:58:00,2024-02-02 20:07:00,Friday,0,SUV
3020,PL03,D,D9,2024-11-20 18:03:00,2024-11-20 21:26:00,Wednesday,0,Bike
3021,PL03,B,B17,2024-01-01 06:57:00,2024-01-01 07:31:00,Monday,0,EV
3022,PL02,C,C43,2024-01-14 18:43:00,2024-01-14 20:07:00,Sunday,1,Car
3023,PL04,B,B50,2024-10-09 12:51:00,2024-10-09 16:51:00,Wednesday,0,EV
3024,PL04,C,C6,2024-11-15 17:58:00,2024-11-15 21:02:00,Friday,0,SUV
3025,PL04,C,C40,2024-03-17 19:49:00,2024-03-17 21:55:00,Sunday,1,Bike
3026,PL03,D,D2,2024-12-15 06:56:00,2024-12-15 08:06:00,Sunday,1,EV
3027,PL04,D,D9,2024-05-01 14:13:00,2024-05-01 16:42:00,Wednesday,0,Car
3028,PL03,B,B48,2024-06-28 12:43:00,2024-06-28 13:14:00,Friday,0,Bike
3029,PL04,B,B1,2024-07-24 20:56:00,2024-07-25 00:06:00,Wednesday,0,Car
3030,PL03,B,B26,2024-01-17 11:35:00,2024-01-17 14:59:00,Wednesday,0,EV
3031,PL01,C,C8,2024-10-27 08:30:00,2024-10-27 12:19:00,Sunday,1,EV
3032,PL01,A,A27,2024-04-13 19:35:00,2024-04-13 21:55:00,Saturday,1,SUV
3033,PL03,A,A21,2024-11-29 09:02:00,2024-11-29 11:57:00,Friday,0,SUV
3034,PL02,B,B27,2024-06-11 09:39:00,2024-06-11 10:48:00,Tuesday,0,EV
3035,PL04,D,D34,2024-01-04 10:14:00,2024-01-04 12:21:00,Thursday,0,SUV
3036,PL03,D,D24,2024-07-18 22:09:00,2024-07-19 01:30:00,Thursday,0,EV
3037,PL02,B,B8,2024-07-13 08:49:00,2024-07-13 10:59:00,Saturday,1,Car
3038,PL02,C,C41,2024-02-03 16:32:00,2024-02-03 18:48:00,Saturday,1,Bike
3039,PL03,A,A6,2024-12-16 11:18:00,2024-12-16 13:56:00,Monday,0,SUV
3040,PL02,D,D5,2024-04-01 11:02:00,2024-04-01 12:57:00,Monday,0,Car
3041,PL01,A,A8,2024-05-07 11:00:00,2024-05-07 13:01:00,Tuesday,0,EV
3042,PL02,B,B33,2024-02-22 20:52:00,2024-02-23 00:15:00,Thursday,0,Bike
3043,PL01,D,D26,2024-03-10 20:06:00,2024-03-10 21:02:00,Sunday,1,Bike
3044,PL01,B,B23,2024-08-28 15:56:00,2024-08-28 19:27:00,Wednesday,0,EV
3045,PL02,B,B11,2024-01-22 12:43:00,2024-01-22 13:51:00,Monday,0,Bike
3046,PL03,D,D10,2024-10-24 16:24:00,2024-10-24 18:51:00,Thursday,0,Car
3047,PL03,D,D20,2024-02-20 22:03:00,2024-02-21 01:16:00,Tuesday,0,SUV
3048,PL04,B,B14,2024-10-06 19:13:00,2024-10-06 20:42:00,Sunday,1,SUV
3049,PL04,A,A30,2024-03-19 14:56:00,2024-03-19 17:11:00,Tuesday,0,SUV
3050,PL03,C,C40,2024-02-15 17:11:00,2024-02-15 18:59:00,Thursday,0,Bike
3051,PL04,C,C34,2024-02-21 22:04:00,2024-02-22 00:42:00,Wednesday,0,EV
3052,PL02,A,A29,2024-05-15 08:44:00,2024-05-15 12:01:00,Wednesday,0,EV
3053,PL04,B,B1,2024-02-05 12:40:00,2024-02-05 13:16:00,Monday,0,EV
3054,PL03,B,B33,2024-10-20 20:36:00,2024-10-20 22:18:00,Sunday,1,Car
3055,PL01,B,B41,2024-11-03 22:51:00,2024-11-04 00:42:00,Sunday,1,EV
3056,PL01,C,C39,2024-11-29 07:47:00,2024-11-29 11:00:00,Friday,0,EV
3057,PL02,D,D13,2024-01-21 21:08:00,2024-01-21 23:15:00,Sunday,1,EV
3058,PL01,B,B24,2024-11-21 08:09:00,2024-11-21 11:42:00,Thursday,0,Car
3059,PL02,C,C13,2024-02-14 19:13:00,2024-02-14 21:56:00,Wednesday,0,SUV
3060,PL02,B,B36,2024-03-19 11:33:00,2024-03-19 15:09:00,Tuesday,0,EV
3061,PL03,D,D47,2024-02-28 21:16:00,2024-02-28 22:09:00,Wednesday,0,Car
3062,PL02,C,C26,2024-01-15 16:42:00,2024-01-15 18:59:00,Monday,0,Bike
3063,PL03,A,A24,2024-03-09 14:34:00,2024-03-09 15:12:00,Saturday,1,EV
3064,PL01,D,D30,2024-05-09 13:49:00,2024-05-09 17:13:00,Thursday,0,SUV
3065,PL03,B,B31,2024-02-22 13:12:00,2024-02-22 16:10:00,Thursday,0,EV
3066,PL04,A,A1,2024-06-28 16:37:00,2024-06-28 18:43:00,Friday,0,Bike
3067,PL02,A,A50,2024-05-12 21:01:00,2024-05-12 23:08:00,Sunday,1,EV
3068,PL03,D,D12,2024-05-26 15:52:00,2024-05-26 16:49:00,Sunday,1,EV
3069,PL02,B,B6,2024-07-19 10:35:00,2024-07-19 11:31:00,Friday,0,SUV
3070,PL02,D,D30,2024-04-21 14:37:00,2024-04-21 16:53:00,Sunday,1,EV
3071,PL01,A,A49,2024-11-21 17:13:00,2024-11-21 20:12:00,Thursday,0,Bike
3072,PL01,B,B10,2024-06-19 08:25:00,2024-06-19 11:07:00,Wednesday,0,EV
3073,PL02,B,B4,2024-10-22 22:05:00,2024-10-23 00:59:00,Tuesday,0,Bike
3074,PL03,B,B18,2024-07-07 17:53:00,2024-07-07 21:29:00,Sunday,1,SUV
3075,PL03,D,D50,2024-06-11 06:35:00,2024-06-11 10:11:00,Tuesday,0,Car
3076,PL04,A,A22,2024-04-10 16:49:00,2024-04-10 19:36:00,Wednesday,0,EV
3077,PL03,A,A8,2024-12-19 20:47:00,2024-12-19 21:31:00,Thursday,0,SUV
3078,PL03,C,C7,2024-07-09 16:18:00,2024-07-09 17:35:00,Tuesday,0,Bike
3079,PL02,A,A8,2024-06-02 07:32:00,2024-06-02 10:03:00,Sunday,1,EV
3080,PL02,A,A19,2024-11-10 11:06:00,2024-11-10 11:40:00,Sunday,1,Car
3081,PL02,B,B11,2024-12-12 17:09:00,2024-12-12 18:31:00,Thursday,0,Bike
3082,PL02,C,C49,2024-02-29 08:53:00,2024-02-29 12:14:00,Thursday,0,SUV
3083,PL03,A,A23,2024-06-12 06:29:00,2024-06-12 09:44:00,Wednesday,0,Bike
3084,PL03,D,D17,2024-05-01 11:14:00,2024-05-01 11:59:00,Wednesday,0,EV
3085,PL01,D,D34,2024-07-23 17:33:00,2024-07-23 18:53:00,Tuesday,0,SUV
3086,PL02,C,C48,2024-08-15 14:10:00,2024-08-15 15:44:00,Thursday,0,EV
3087,PL03,C,C6,2024-12-19 12:52:00,2024-12-19 15:59:00,Thursday,0,Car
3088,PL01,A,A13,2024-01-15 08:37:00,2024-01-15 12:19:00,Monday,0,Car
3089,PL04,C,C27,2024-12-02 11:37:00,2024-12-02 13:12:00,Monday,0,EV
3090,PL01,A,A19,2024-07-19 19:08:00,2024-07-19 20:31:00,Friday,0,SUV
3091,PL04,A,A50,2024-05-03 20:35:00,2024-05-03 23:17:00,Friday,0,Car
3092,PL03,C,C24,2024-03-01 14:42:00,2024-03-01 17:23:00,Friday,0,Bike
3093,PL01,D,D15,2024-12-23 07:53:00,2024-12-23 09:50:00,Monday,0,Bike
3094,PL01,C,C36,2024-05-06 19:30:00,2024-05-06 20:37:00,Monday,0,Bike
3095,PL01,D,D42,2024-05-24 14:59:00,2024-05-24 18:26:00,Friday,0,Car
3096,PL02,C,C29,2024-02-07 11:21:00,2024-02-07 14:00:00,Wednesday,0,Car
3097,PL01,C,C35,2024-03-29 12:01:00,2024-03-29 14:04:00,Friday,0,EV
3098,PL04,C,C28,2024-03-12 16:11:00,2024-03-12 17:19:00,Tuesday,0,SUV
3099,PL04,B,B15,2024-08-19 16:21:00,2024-08-19 18:09:00,Monday,0,Car
3100,PL04,D,D37,2024-09-10 18:37:00,2024-09-10 19:28:00,Tuesday,0,SUV
3101,PL02,D,D8,2024-06-19 18:37:00,2024-06-19 21:40:00,Wednesday,0,EV
3102,PL02,B,B38,2024-03-31 22:02:00,2024-03-31 22:41:00,Sunday,1,Bike
3103,PL02,D,D1,2024-01-23 07:37:00,2024-01-23 11:19:00,Tuesday,0,Car
3104,PL02,D,D49,2024-12-01 15:22:00,2024-12-01 17:17:00,Sunday,1,SUV
3105,PL01,A,A5,2024-06-20 06:41:00,2024-06-20 10:13:00,Thursday,0,SUV
3106,PL03,B,B6,2024-12-07 17:34:00,2024-12-07 20:32:00,Saturday,1,Bike
3107,PL04,A,A45,2024-09-16 12:31:00,2024-09-16 14:01:00,Monday,0,EV
3108,PL04,C,C19,2024-06-15 07:15:00,2024-06-15 09:15:00,Saturday,1,EV
3109,PL04,C,C43,2024-12-26 20:18:00,2024-12-26 22:37:00,Thursday,0,EV
3110,PL03,C,C19,2024-05-18 16:24:00,2024-05-18 17:36:00,Saturday,1,SUV
3111,PL01,A,A45,2024-01-29 18:42:00,2024-01-29 21:54:00,Monday,0,Bike
3112,PL01,C,C7,2024-12-01 06:14:00,2024-12-01 08:17:00,Sunday,1,Car
3113,PL01,C,C28,2024-11-07 18:22:00,2024-11-07 22:04:00,Thursday,0,EV
3114,PL04,B,B25,2024-09-20 11:13:00,2024-09-20 11:59:00,Friday,0,EV
3115,PL04,A,A50,2024-03-14 07:22:00,2024-03-14 09:26:00,Thursday,0,Bike
3116,PL02,D,D14,2024-12-01 13:17:00,2024-12-01 16:41:00,Sunday,1,SUV
3117,PL01,D,D43,2024-08-15 14:13:00,2024-08-15 15:34:00,Thursday,0,Car
3118,PL02,D,D35,2024-01-16 15:54:00,2024-01-16 19:31:00,Tuesday,0,SUV
3119,PL01,B,B1,2024-02-18 09:15:00,2024-02-18 10:42:00,Sunday,1,Bike
3120,PL03,A,A24,2024-07-03 16:12:00,2024-07-03 18:31:00,Wednesday,0,Bike
3121,PL04,A,A14,2024-04-08 22:40:00,2024-04-09 00:20:00,Monday,0,EV
3122,PL01,C,C23,2024-01-29 22:16:00,2024-01-30 00:13:00,Monday,0,Car
3123,PL03,D,D22,2024-12-16 16:31:00,2024-12-16 20:27:00,Monday,0,Bike
3124,PL04,B,B36,2024-11-24 18:33:00,2024-11-24 20:36:00,Sunday,1,SUV
3125,PL04,D,D41,2024-05-09 18:31:00,2024-05-09 20:05:00,Thursday,0,EV
3126,PL04,C,C41,2024-11-04 10:41:00,2024-11-04 13:07:00,Monday,0,EV
3127,PL03,B,B11,2024-02-01 14:02:00,2024-02-01 17:06:00,Thursday,0,Car
3128,PL04,D,D38,2024-02-21 06:11:00,2024-02-21 08:44:00,Wednesday,0,SUV
3129,PL04,A,A41,2024-02-10 11:01:00,2024-02-10 12:57:00,Saturday,1,SUV
3130,PL02,D,D36,2024-12-01 16:25:00,2024-12-01 16:57:00,Sunday,1,Bike
3131,PL01,D,D29,2024-06-04 15:09:00,2024-06-04 16:03:00,Tuesday,0,Bike
3132,PL01,C,C28,2024-12-19 11:59:00,2024-12-19 14:45:00,Thursday,0,SUV
3133,PL01,D,D43,2024-02-11 11:37:00,2024-02-11 12:55:00,Sunday,1,EV
3134,PL02,B,B41,2024-04-19 12:56:00,2024-04-19 15:29:00,Friday,0,Bike
3135,PL01,A,A9,2024-12-14 12:55:00,2024-12-14 16:45:00,Saturday,1,Bike
3136,PL03,C,C45,2024-10-18 21:45:00,2024-10-18 23:03:00,Friday,0,EV
3137,PL02,C,C2,2024-04-03 19:08:00,2024-04-03 21:57:00,Wednesday,0,SUV
3138,PL03,A,A20,2024-11-07 06:00:00,2024-11-07 07:44:00,Thursday,0,SUV
3139,PL04,D,D8,2024-01-16 17:56:00,2024-01-16 18:26:00,Tuesday,0,EV
3140,PL02,B,B47,2024-05-30 11:47:00,2024-05-30 13:27:00,Thursday,0,EV
3141,PL04,D,D1,2024-01-24 07:39:00,2024-01-24 08:10:00,Wednesday,0,Bike
3142,PL01,D,D29,2024-08-12 15:22:00,2024-08-12 16:28:00,Monday,0,EV
3143,PL01,B,B10,2024-12-03 06:35:00,2024-12-03 09:50:00,Tuesday,0,SUV
3144,PL01,D,D23,2024-05-21 12:50:00,2024-05-21 16:33:00,Tuesday,0,Car
3145,PL01,B,B4,2024-03-23 07:16:00,2024-03-23 10:28:00,Saturday,1,Car
3146,PL03,B,B9,2024-09-12 14:50:00,2024-09-12 15:26:00,Thursday,0,Bike
3147,PL02,D,D3,2024-03-11 14:51:00,2024-03-11 15:59:00,Monday,0,SUV
3148,PL03,A,A27,2024-10-13 09:47:00,2024-10-13 12:58:00,Sunday,1,EV
3149,PL02,C,C45,2024-11-16 09:34:00,2024-11-16 11:27:00,Saturday,1,SUV
3150,PL02,C,C8,2024-02-01 07:29:00,2024-02-01 09:48:00,Thursday,0,SUV
3151,PL02,B,B32,2024-09-25 10:13:00,2024-09-25 12:15:00,Wednesday,0,SUV
3152,PL03,D,D5,2024-11-28 07:04:00,2024-11-28 09:48:00,Thursday,0,EV
3153,PL02,D,D44,2024-07-06 15:54:00,2024-07-06 17:43:00,Saturday,1,SUV
3154,PL04,A,A47,2024-05-28 19:15:00,2024-05-28 20:40:00,Tuesday,0,SUV
3155,PL01,D,D30,2024-01-04 06:34:00,2024-01-04 07:40:00,Thursday,0,EV
3156,PL01,A,A30,2024-11-07 14:00:00,2024-11-07 16:04:00,Thursday,0,Bike
3157,PL03,C,C22,2024-02-08 17:42:00,2024-02-08 20:56:00,Thursday,0,SUV
3158,PL04,D,D22,2024-06-26 10:07:00,2024-06-26 14:07:00,Wednesday,0,SUV
3159,PL03,C,C34,2024-10-21 07:09:00,2024-10-21 09:39:00,Monday,0,Bike
3160,PL04,C,C35,2024-10-19 12:35:00,2024-10-19 14:15:00,Saturday,1,Car
3161,PL02,D,D10,2024-07-19 19:59:00,2024-07-19 20:42:00,Friday,0,Bike
3162,PL03,A,A21,2024-10-02 06:09:00,2024-10-02 08:18:00,Wednesday,0,Car
3163,PL02,B,B30,2024-02-18 20:58:00,2024-02-19 00:35:00,Sunday,1,Car
3164,PL01,D,D9,2024-02-08 11:37:00,2024-02-08 14:47:00,Thursday,0,EV
3165,PL02,C,C34,2024-01-09 08:40:00,2024-01-09 09:28:00,Tuesday,0,Bike
3166,PL04,A,A39,2024-11-01 21:56:00,2024-11-02 00:22:00,Friday,0,EV
3167,PL03,D,D41,2024-11-18 19:49:00,2024-11-18 22:07:00,Monday,0,Car
3168,PL04,D,D41,2024-06-02 08:25:00,2024-06-02 09:24:00,Sunday,1,EV
3169,PL04,C,C21,2024-04-09 14:46:00,2024-04-09 18:22:00,Tuesday,0,Car
3170,PL04,C,C25,2024-04-11 06:01:00,2024-04-11 08:54:00,Thursday,0,EV
3171,PL01,A,A15,2024-02-18 15:33:00,2024-02-18 18:53:00,Sunday,1,Car
3172,PL02,A,A24,2024-07-28 13:18:00,2024-07-28 15:24:00,Sunday,1,Car
3173,PL04,C,C12,2024-11-24 12:12:00,2024-11-24 15:05:00,Sunday,1,SUV
3174,PL03,C,C25,2024-10-25 14:42:00,2024-10-25 18:09:00,Friday,0,EV
3175,PL01,C,C22,2024-07-12 15:31:00,2024-07-12 17:46:00,Friday,0,EV
3176,PL01,C,C37,2024-04-06 13:17:00,2024-04-06 14:15:00,Saturday,1,Bike
3177,PL02,B,B46,2024-05-16 22:20:00,2024-05-17 01:06:00,Thursday,0,Car
3178,PL02,B,B24,2024-03-19 07:59:00,2024-03-19 09:37:00,Tuesday,0,Bike
3179,PL02,C,C47,2024-08-21 06:15:00,2024-08-21 09:25:00,Wednesday,0,SUV
3180,PL02,B,B18,2024-05-20 08:59:00,2024-05-20 10:42:00,Monday,0,Bike
3181,PL02,C,C7,2024-10-28 21:12:00,2024-10-28 23:51:00,Monday,0,EV
3182,PL04,B,B27,2024-09-16 12:53:00,2024-09-16 15:52:00,Monday,0,EV
3183,PL02,B,B8,2024-07-06 17:32:00,2024-07-06 19:53:00,Saturday,1,EV
3184,PL02,B,B29,2024-03-17 10:17:00,2024-03-17 11:15:00,Sunday,1,SUV
3185,PL03,D,D18,2024-06-05 18:13:00,2024-06-05 21:49:00,Wednesday,0,EV
3186,PL03,A,A14,2024-02-07 12:43:00,2024-02-07 15:53:00,Wednesday,0,Car
3187,PL03,D,D24,2024-12-11 07:38:00,2024-12-11 10:38:00,Wednesday,0,Bike
3188,PL04,B,B29,2024-10-09 21:40:00,2024-10-10 00:06:00,Wednesday,0,SUV
3189,PL02,A,A18,2024-08-01 12:32:00,2024-08-01 14:47:00,Thursday,0,EV
3190,PL02,D,D46,2024-09-16 11:18:00,2024-09-16 14:19:00,Monday,0,EV
3191,PL01,A,A48,2024-08-01 20:42:00,2024-08-01 22:34:00,Thursday,0,Bike
3192,PL01,A,A40,2024-11-04 11:07:00,2024-11-04 14:04:00,Monday,0,Car
3193,PL02,B,B47,2024-01-30 19:11:00,2024-01-30 20:16:00,Tuesday,0,Bike
3194,PL03,C,C5,2024-01-18 19:58:00,2024-01-18 22:52:00,Thursday,0,SUV
3195,PL01,D,D40,2024-06-27 10:33:00,2024-06-27 13:32:00,Thursday,0,Car
3196,PL04,A,A7,2024-05-29 17:52:00,2024-05-29 18:38:00,Wednesday,0,SUV
3197,PL02,D,D32,2024-01-03 17:19:00,2024-01-03 21:03:00,Wednesday,0,Car
3198,PL01,D,D11,2024-05-04 06:54:00,2024-05-04 09:46:00,Saturday,1,Bike
3199,PL01,D,D15,2024-08-27 13:21:00,2024-08-27 16:42:00,Tuesday,0,EV
3200,PL01,C,C47,2024-10-02 15:14:00,2024-10-02 18:38:00,Wednesday,0,EV
3201,PL04,B,B43,2024-09-01 17:06:00,2024-09-01 20:56:00,Sunday,1,SUV
3202,PL03,B,B32,2024-01-27 09:46:00,2024-01-27 10:46:00,Saturday,1,EV
3203,PL02,D,D2,2024-05-29 10:18:00,2024-05-29 13:00:00,Wednesday,0,SUV
3204,PL01,B,B31,2024-08-31 10:52:00,2024-08-31 11:51:00,Saturday,1,Car
3205,PL02,A,A45,2024-02-03 18:32:00,2024-02-03 20:19:00,Saturday,1,Bike
3206,PL03,B,B8,2024-04-02 16:37:00,2024-04-02 19:18:00,Tuesday,0,Car
3207,PL01,B,B23,2024-04-20 12:02:00,2024-04-20 14:10:00,Saturday,1,EV
3208,PL03,B,B9,2024-01-28 22:59:00,2024-01-29 02:28:00,Sunday,1,Car
3209,PL02,B,B17,2024-02-08 06:15:00,2024-02-08 08:30:00,Thursday,0,SUV
3210,PL04,C,C17,2024-07-30 19:06:00,2024-07-30 21:28:00,Tuesday,0,Car
3211,PL01,A,A45,2024-12-04 15:09:00,2024-12-04 18:28:00,Wednesday,0,EV
3212,PL02,D,D32,2024-12-03 09:08:00,2024-12-03 11:59:00,Tuesday,0,Car
3213,PL04,A,A40,2024-08-13 12:38:00,2024-08-13 13:52:00,Tuesday,0,SUV
3214,PL01,C,C10,2024-11-25 16:39:00,2024-11-25 20:15:00,Monday,0,Car
3215,PL03,A,A44,2024-06-18 20:22:00,2024-06-19 00:14:00,Tuesday,0,Bike
3216,PL04,C,C9,2024-05-07 07:52:00,2024-05-07 10:53:00,Tuesday,0,EV
3217,PL04,D,D35,2024-11-28 07:38:00,2024-11-28 08:09:00,Thursday,0,SUV
3218,PL04,D,D18,2024-10-04 19:08:00,2024-10-04 21:04:00,Friday,0,Car
3219,PL01,C,C20,2024-10-28 10:47:00,2024-10-28 12:46:00,Monday,0,Car
3220,PL04,B,B24,2024-11-20 18:42:00,2024-11-20 21:58:00,Wednesday,0,Bike
3221,PL01,A,A49,2024-11-21 14:27:00,2024-11-21 16:59:00,Thursday,0,Bike
3222,PL03,D,D29,2024-02-05 19:34:00,2024-02-05 22:08:00,Monday,0,SUV
3223,PL01,A,A7,2024-02-08 21:00:00,2024-02-09 00:32:00,Thursday,0,SUV
3224,PL02,A,A36,2024-12-29 06:34:00,2024-12-29 10:33:00,Sunday,1,EV
3225,PL01,B,B36,2024-10-13 22:17:00,2024-10-13 23:30:00,Sunday,1,Car
3226,PL01,C,C38,2024-12-29 19:36:00,2024-12-29 22:48:00,Sunday,1,EV
3227,PL03,C,C23,2024-06-22 14:01:00,2024-06-22 15:38:00,Saturday,1,EV
3228,PL02,A,A13,2024-01-13 14:18:00,2024-01-13 16:39:00,Saturday,1,SUV
3229,PL04,C,C24,2024-12-14 12:20:00,2024-12-14 13:47:00,Saturday,1,SUV
3230,PL03,A,A6,2024-05-18 12:35:00,2024-05-18 16:16:00,Saturday,1,Bike
3231,PL03,C,C49,2024-10-06 10:45:00,2024-10-06 14:32:00,Sunday,1,EV
3232,PL02,A,A23,2024-11-14 18:41:00,2024-11-14 21:13:00,Thursday,0,SUV
3233,PL04,A,A48,2024-02-06 08:32:00,2024-02-06 10:49:00,Tuesday,0,EV
3234,PL01,C,C44,2024-03-30 22:48:00,2024-03-31 01:20:00,Saturday,1,EV
3235,PL02,B,B24,2024-04-06 07:32:00,2024-04-06 08:31:00,Saturday,1,SUV
3236,PL02,C,C17,2024-09-25 09:59:00,2024-09-25 10:49:00,Wednesday,0,SUV
3237,PL04,C,C4,2024-12-13 10:08:00,2024-12-13 12:44:00,Friday,0,Car
3238,PL04,A,A44,2024-11-03 08:58:00,2024-11-03 12:03:00,Sunday,1,Car
3239,PL02,A,A15,2024-06-07 07:09:00,2024-06-07 10:39:00,Friday,0,EV
3240,PL04,B,B19,2024-01-18 14:45:00,2024-01-18 16:46:00,Thursday,0,Car
3241,PL02,B,B45,2024-03-24 13:32:00,2024-03-24 15:53:00,Sunday,1,Bike
3242,PL04,B,B21,2024-05-27 21:42:00,2024-05-27 23:51:00,Monday,0,SUV
3243,PL02,B,B6,2024-07-19 10:01:00,2024-07-19 12:36:00,Friday,0,Car
3244,PL04,A,A23,2024-06-19 20:45:00,2024-06-20 00:34:00,Wednesday,0,Car
3245,PL02,B,B1,2024-01-01 21:10:00,2024-01-01 21:41:00,Monday,0,SUV
3246,PL03,A,A35,2024-02-03 06:32:00,2024-02-03 10:30:00,Saturday,1,Bike
3247,PL04,D,D21,2024-11-27 19:50:00,2024-11-27 22:43:00,Wednesday,0,EV
3248,PL03,B,B22,2024-03-28 09:20:00,2024-03-28 11:41:00,Thursday,0,Car
3249,PL02,D,D24,2024-02-23 08:46:00,2024-02-23 10:50:00,Friday,0,SUV
3250,PL01,C,C34,2024-11-28 14:03:00,2024-11-28 17:51:00,Thursday,0,EV
3251,PL04,A,A38,2024-02-07 17:15:00,2024-02-07 19:21:00,Wednesday,0,SUV
3252,PL04,C,C7,2024-11-20 10:45:00,2024-11-20 12:11:00,Wednesday,0,Bike
3253,PL02,A,A14,2024-02-07 15:20:00,2024-02-07 15:59:00,Wednesday,0,SUV
3254,PL02,B,B48,2024-03-13 19:02:00,2024-03-13 19:44:00,Wednesday,0,EV
3255,PL03,C,C33,2024-05-16 14:59:00,2024-05-16 18:03:00,Thursday,0,SUV
3256,PL02,A,A8,2024-07-18 06:40:00,2024-07-18 08:16:00,Thursday,0,EV
3257,PL03,C,C25,2024-03-07 19:53:00,2024-03-07 22:31:00,Thursday,0,EV
3258,PL03,A,A9,2024-12-15 07:53:00,2024-12-15 10:25:00,Sunday,1,SUV
3259,PL03,B,B36,2024-05-08 19:23:00,2024-05-08 21:12:00,Wednesday,0,EV
3260,PL04,D,D12,2024-08-09 18:59:00,2024-08-09 20:17:00,Friday,0,Car
3261,PL04,D,D10,2024-07-08 10:18:00,2024-07-08 11:44:00,Monday,0,SUV
3262,PL04,B,B36,2024-08-30 22:07:00,2024-08-31 01:01:00,Friday,0,SUV
3263,PL04,B,B42,2024-12-25 06:17:00,2024-12-25 07:06:00,Wednesday,0,Bike
3264,PL03,C,C30,2024-12-05 06:58:00,2024-12-05 08:50:00,Thursday,0,Car
3265,PL03,D,D10,2024-11-20 18:10:00,2024-11-20 20:12:00,Wednesday,0,Car
3266,PL04,B,B15,2024-10-20 19:32:00,2024-10-20 22:40:00,Sunday,1,Car
3267,PL04,B,B21,2024-10-11 12:27:00,2024-10-11 14:02:00,Friday,0,SUV
3268,PL02,C,C15,2024-01-04 18:47:00,2024-01-04 20:51:00,Thursday,0,EV
3269,PL04,A,A38,2024-04-30 08:00:00,2024-04-30 08:54:00,Tuesday,0,SUV
3270,PL01,C,C39,2024-07-13 08:51:00,2024-07-13 11:07:00,Saturday,1,EV
3271,PL03,C,C8,2024-01-14 21:00:00,2024-01-14 23:37:00,Sunday,1,Bike
3272,PL01,D,D35,2024-09-12 13:07:00,2024-09-12 15:11:00,Thursday,0,Bike
3273,PL04,C,C39,2024-07-21 21:07:00,2024-07-21 23:02:00,Sunday,1,Bike
3274,PL01,A,A45,2024-06-01 12:19:00,2024-06-01 13:10:00,Saturday,1,EV
3275,PL02,A,A3,2024-02-21 20:19:00,2024-02-21 22:18:00,Wednesday,0,SUV
3276,PL04,B,B37,2024-03-12 12:48:00,2024-03-12 16:01:00,Tuesday,0,Bike
3277,PL03,A,A10,2024-12-19 17:41:00,2024-12-19 18:22:00,Thursday,0,Bike
3278,PL03,A,A11,2024-10-23 11:36:00,2024-10-23 12:23:00,Wednesday,0,EV
3279,PL02,B,B47,2024-11-17 20:27:00,2024-11-17 21:20:00,Sunday,1,Bike
3280,PL03,B,B3,2024-04-21 16:02:00,2024-04-21 17:27:00,Sunday,1,Car
3281,PL04,C,C26,2024-02-20 10:06:00,2024-02-20 10:59:00,Tuesday,0,Car
3282,PL02,A,A46,2024-09-28 17:02:00,2024-09-28 18:50:00,Saturday,1,Car
3283,PL03,C,C30,2024-08-16 07:12:00,2024-08-16 08:47:00,Friday,0,EV
3284,PL02,B,B17,2024-07-22 20:29:00,2024-07-22 22:52:00,Monday,0,SUV
3285,PL03,B,B40,2024-07-29 20:20:00,2024-07-29 23:42:00,Monday,0,Bike
3286,PL01,A,A42,2024-10-06 22:26:00,2024-10-07 00:43:00,Sunday,1,Bike
3287,PL01,C,C43,2024-05-18 10:56:00,2024-05-18 14:45:00,Saturday,1,Bike
3288,PL04,D,D47,2024-07-27 17:03:00,2024-07-27 18:32:00,Saturday,1,Car
3289,PL03,C,C10,2024-05-12 18:38:00,2024-05-12 20:14:00,Sunday,1,Bike
3290,PL01,C,C23,2024-09-30 11:33:00,2024-09-30 13:35:00,Monday,0,SUV
3291,PL02,D,D39,2024-10-24 17:33:00,2024-10-24 19:49:00,Thursday,0,Bike
3292,PL02,D,D48,2024-02-25 11:27:00,2024-02-25 13:20:00,Sunday,1,Bike
3293,PL03,D,D1,2024-01-26 11:41:00,2024-01-26 13:21:00,Friday,0,EV
3294,PL03,D,D24,2024-02-02 16:48:00,2024-02-02 17:20:00,Friday,0,EV
3295,PL01,D,D3,2024-08-12 09:12:00,2024-08-12 12:16:00,Monday,0,Bike
3296,PL03,C,C10,2024-02-28 11:10:00,2024-02-28 12:45:00,Wednesday,0,SUV
3297,PL04,A,A27,2024-10-17 08:16:00,2024-10-17 12:13:00,Thursday,0,EV
3298,PL03,D,D25,2024-11-23 06:51:00,2024-11-23 09:51:00,Saturday,1,Bike
3299,PL03,D,D38,2024-04-11 11:44:00,2024-04-11 13:48:00,Thursday,0,SUV
